LAMBDA,Lx,OBSID,dec,objid,ra,rad,redshift,type
45.586075,1.3267800000000004e+43,0670300101,24.727932656227765,44007,224.060399938808,57.8596986376283,0.5037318000000001,ext
26.0292,3.09702e+43,0401270301,49.64666985857275,120449,224.64346448899656,82.11028296769882,0.4952388,ext
20.247564,0.0,0300320101,0.2278670230341811,7843,228.24705603479183,97.24749505493264,0.22290704,ext
32.970215,1.84869e+42,0741300101,55.42703382724614,19466,229.00791814164106,115.4701997593861,0.36922140000000003,ext
28.180151000000002,9.96486e+42,0744930401,6.799637734788267,91019,229.259819369765,51.076839422228204,0.53103286,ext
37.882317,2.25979e+43,0693661101,29.285977182769265,46938,229.56353708416577,56.6909908227899,0.55173427,ext
55.684868,0.0,0018741001,6.2383648710903294,568,229.66908370188355,190.80492914994238,0.103277326,ext
22.291729999999998,1.12123e+43,0693661101,29.55321772709691,181766,229.80308880275413,59.5010152042164,0.5151918,ext
25.525785,1.62043e+43,0723801501,7.621769082308584,152598,230.5740853495985,51.71804658414203,0.5226581,ext
26.166494,1.54726e+43,0550360101,8.695833644276554,21378,230.71608739549083,73.86965230025453,0.31972268,ext
23.20703,1.2291900000000002e+43,0783881201,54.10694288553398,102337,231.7661567253632,93.34321506242986,0.4748549,ext
20.949293,5.42838e+42,0740620301,17.10072920887513,196788,235.03740573692954,51.76259298432342,0.5512439,ext
21.345922,6.94123e+43,0060370901,53.95492221972125,103516,235.93190076896408,86.78041505720557,0.5256783,ext
34.007553,0.0,0060370901,53.91975858790575,44949,236.08459109375656,90.69971453196786,0.49188173,ext
50.147316,5.13382e+42,0655380901,2.5650414089546807,41882,236.50585494997608,50.469245033013976,0.53576005,ext
23.939268,2.07412e+43,0655380901,2.3952501468881944,117257,236.59702795159671,57.59481173358836,0.44189880000000004,ext
20.07976,7.2603e+42,0790380901,11.347962595077007,326846,239.0053400270721,52.305129069372924,0.52233374,ext
41.6808,6.911020000000002e+42,0693661301,44.769339191366214,27718,239.1021348914031,77.57708242891113,0.47049004,ext
44.121596999999994,7.183820000000002e+42,0694440501,27.193502742647176,63711,239.81763313198243,59.0836106121742,0.503754,ext
24.290132999999997,0.0,0744290201,34.942406842024376,83501,240.0056669840196,64.86379357432952,0.4951788,ext
26.898733,4.696080000000001e+42,0743350501,51.26981132601224,8823,242.91845149673856,109.01008190535322,0.34987290000000004,ext
20.232310000000002,1.41666e+44,0103460801,12.247732040498676,128915,244.222189850356,59.81613473619518,0.43220612,ext
26.349553999999998,2.43465e+43,0784521701,39.1779810773526,87721,246.3856175684744,67.32157439489583,0.50897205,ext
20.07976,2.9469300000000007e+41,0784521101,39.36637156865386,54445,246.50989943198934,84.36468921565847,0.37153244,ext
20.888273,1.99448e+43,0784521101,39.63016365499474,140841,246.65947210384635,69.15704148702844,0.49392763,ext
33.382095,0.0,0505011201,34.91215392975904,93205,246.78818900202003,60.02005762104545,0.5555948,ext
22.047651000000002,5.95842e+42,0723801201,39.39096304064545,116210,247.15978793228302,66.92486053246967,0.51576024,ext
40.475662,0.0,0723801201,39.529668903500976,11397,247.23530274215344,81.14903827417947,0.39301324,ext
43.969048,2.40087e+43,0556210301,33.377074733333416,11795,248.48531190462367,71.9188221043737,0.41612938,ext
24.198603,9.45213e+42,0723260201,43.64761132068576,282728,250.2060222660465,74.16829929937876,0.48848772,ext
22.99346,3.14553e+43,0605000501,46.76787016274995,80950,250.28680819962742,78.37205594256602,0.48831220000000003,ext
23.23754,4.122500000000001e+42,0603500701,39.512081448622716,54257,250.8609490037218,87.19790538306142,0.35636222,ext
23.405344,0.0,0652570201,39.78680588925041,195841,253.31129686038472,66.31265339705124,0.5273164,ext
28.058111,1.4006200000000002e+43,0672910101,33.69443604198769,22258,255.664769741942,58.43014341023718,0.56613123,ext
20.781488,1.09862e+43,0693180901,32.297936368916524,41088,260.68503011641184,63.504523130518464,0.4883452999999999,ext
20.247564,8.23267e+42,0404190101,-5.880236790501278,201906,327.56439527030136,51.01642136974078,0.5305631,ext
26.944498,1.76577e+43,0744390301,-7.5918696529842045,148131,327.596247507672,50.65981487255158,0.53901434,ext
24.595232,0.0,0603590101,-5.684316036696651,130025,327.6565819842102,60.121720140523394,0.4183768,ext
20.811998000000006,1.25374e+41,0111270101,17.55824364001845,9275,328.53155899254295,94.10032658365708,0.24608916,ext
21.071333,4.1672e+42,0654440101,-7.739761958157902,195443,329.1830869849132,55.29271184113895,0.47404589999999996,ext
22.8104,3.29391e+42,0404450101,18.933935557491935,37729,330.9299605838204,72.47166512117929,0.34751457,ext
20.903528,7.21753e+42,0693010601,-3.713601709703132,93096,332.9158103289806,53.23992129983708,0.49576908,ext
29.766668,0.0,0401920101,-1.6601866177431568,7113,335.8109623440462,78.90910968412754,0.28937566,ext
20.567919,8.630530000000002e+42,0762470101,17.320787247977474,53666,336.5299511335131,70.77040410285917,0.35432866,ext
30.681966999999997,0.0,0206400101,29.69379384041688,38093,340.47301247070715,70.08751798298363,0.40828592,ext
24.046053,0.0,0206400101,29.808599274418174,41476,340.77134212862615,66.06325427369484,0.4443268,ext
22.230711,2.2317700000000002e+42,0503490201,-9.435329220119053,126870,340.93467568229977,59.24216899475141,0.43235013,ext
22.673105,0.0,0762871101,5.4311206619249175,164,344.13975116162993,122.96552554687423,0.16949223,ext
25.312216,8.77494e+42,0743900401,-5.051456804794976,173494,346.7108460746544,49.35653752741018,0.5565150999999999,ext
38.065376,1.49288e+43,0161560141,-6.708513971699258,8473,347.5405149882856,66.12625698865031,0.36808655,ext
32.009147999999996,0.0,0604060101,21.435705893984228,211983,347.61442553563865,52.09879960802937,0.5682590999999999,ext
22.154435999999997,3.57341e+42,0502500101,18.67643814431989,31541,348.00531005166533,60.539434764245925,0.4440076,ext
24.976606,5.34761e+42,0502500101,18.76152682889216,58930,348.0316291560469,66.2676940988149,0.39166617,ext
29.812433000000002,0.0,0501110101,-2.340527023643932,78976,348.7684433130986,51.48263071266683,0.51995647,ext
20.522154,1.09363e+43,0745320101,1.8117517338850824,248678,349.19417309738145,51.00528197103813,0.5269583999999999,ext
20.796743,0.0,0204180101,16.712846998147178,52768,350.87965639978813,59.42807841161084,0.4488244000000001,ext
21.986631,2.14212e+42,0553870101,28.529805625196254,493629,351.3079227859443,56.60231249464687,0.5469841,ext
57.073074,2.80582e+43,0302820101,5.432251966235999,34839,352.12661794885736,49.448155218738066,0.5554576999999999,ext
29.446314,0.0,0502430301,15.023088472182165,183736,352.19984623786314,49.66223363373956,0.5779168,ext
25.434256,7.262450000000002e+42,0502430301,15.090184304643907,187983,352.36207609141366,53.76447185476536,0.51297903,ext
24.427426999999998,0.0,0673002341,-0.4275916067986517,148998,352.59832325570954,51.98166529344235,0.5119646,ext
27.951326,0.0,0303560901,28.761907811521354,108061,353.04258152813844,60.09464348915117,0.50195867,ext
20.01874,4.32163e+42,0147580301,19.599402386166343,55415,352.99495591479615,70.23710979394764,0.36438605,ext
20.14078,9.189190000000001e+42,0693010801,-8.997679116092359,471117,355.3698651503677,49.578770140215056,0.5599064,ext
20.827253,5.62579e+42,0152860101,-2.419208725731605,144744,356.92239742516716,58.69936743808921,0.43021217,ext
20.38486,7.26686e+42,0152860101,-2.1654253729546062,178445,356.81321002178686,53.91421672775323,0.4857518,ext
39.484085,1.04962e+43,0655380201,2.2161070679349346,21682,357.3481740020626,59.953285313349625,0.41757116,ext
32.863426000000004,2.4139e+43,0203390801,20.778858171838472,63047,357.9361999872503,58.759847584701674,0.47219083,ext
31.414206,0.0,0111530101,64.39091867375922,3633,219.66137907558232,332.0413246257317,0.14111462,ext
42.13845,5.2905200000000004e+42,0066950201,17.061727036514807,3893,174.79166967930215,81.71313130430917,0.29298607,ext
53.28984000000001,3.62335e+43,0650384901,7.597035060787313,5151,353.56451363015054,65.65311861040755,0.37266624,ext
33.290565,3.00768e+43,0677600137,-5.736739411387163,12193,37.99879424672428,68.80304164666882,0.34813845,ext
30.758242,0.0,0556213801,54.0129116163027,18363,229.74224055334443,132.53474523423847,0.29413965,ext
36.84498,0.0,0650382801,16.654895258583032,29501,231.63966279177743,57.03638937271762,0.47587472,ext
20.156034,8.9022e+42,0149880101,33.48715755400205,29721,227.41076292400368,74.60757011491523,0.3961959000000001,ext
23.740953,0.0,0153220301,20.79447441777064,32150,186.36264311218457,72.51779512255325,0.3527004,ext
32.573586,1.46493e+43,0044740201,1.9101651907538053,36184,177.6196343204374,56.37353926516653,0.45537594,ext
30.132788,0.0,0201900101,2.245819126245261,36804,0.9001656109351188,60.28522901869766,0.41438153,ext
29.18698,0.0,0747410138,-0.10314843113529264,40440,21.7993047928112,60.871015951265406,0.40841463,ext
24.85456700000001,2.95807e+43,0200730301,3.8039889249662284,43877,20.27139128077482,71.1568530248357,0.33171597,ext
32.131187,2.33524e+43,0203450101,13.953555275882778,45193,134.6056889773521,54.516890604816126,0.498795,ext
20.888273,0.0,0605391501,20.587226313934387,50382,118.07153897220141,66.69277326520273,0.39436164,ext
23.725698,0.0,0111970701,3.3436329625652323,55373,174.61320601299266,62.85759250645242,0.39163208,ext
33.351585,0.0,0783272801,10.129193291784034,64209,347.83948095322785,52.436976993976714,0.51727617,ext
26.608889,6.8761e+43,0694580101,12.022837399489406,95002,334.96431755732164,53.68822690188608,0.5043488,ext
25.007116,0.0,0312190101,31.79261135553337,95340,14.954689594265005,63.55065290219457,0.48392546,ext
35.76187,9.31245e+42,0106061101,16.021084890020248,100455,187.72720862000043,50.986706321475594,0.55925167,ext
22.017141,0.0,0203980101,32.16254141753459,113769,29.23007951696837,66.59317585778695,0.45501032,ext
27.066538,0.0,0744220301,46.25761738224916,124284,178.37875395417197,73.23627445277907,0.5323102,ext
23.359579999999998,5.592860000000001e+42,0065140201,-9.746699971945404,124305,10.638792557292037,57.718653528583275,0.44918776,ext
26.18175,3.61899e+43,0556212101,58.89347482177765,124994,159.60193865131663,111.04466403464812,0.44381517,ext
20.644194,2.62438e+43,0143650701,24.005144844952284,146297,233.04817867560521,54.04000819403336,0.5530793,ext
25.861395,2.57152e+43,0691010901,39.32032979105225,146632,246.1569646309156,64.270707905996,0.5471050000000001,ext
31.139615999999997,8.701250000000001e+43,0677182201,-6.495323979682662,170937,336.49422892672436,48.876841323294684,0.56704706,ext
25.159666,0.0,0693540601,12.81253253896374,194801,28.171936758068398,50.74785711404246,0.55107796,ext
22.017141,0.0,0312191001,60.00969172491912,272082,135.6361470952169,108.56914505047826,0.48064655,ext
20.278074,0.0,0303820301,29.617254142957396,286486,138.9440282123023,57.494085403629924,0.5428095000000001,ext
21.544237,6.92494e+42,0693430401,10.589737059636263,359940,163.18654419228915,50.296874811135694,0.5518223000000001,ext
68.712616,1.78546e+44,0650382401,47.04839321440205,1238,194.50873965819355,99.0168401317078,0.35498303,ext
84.62356,3.97226e+43,0605391501,20.741579710231886,1378,118.00826163336231,69.50302923758045,0.37327638,ext
63.236084,0.0,0747440139,-0.1121952641709063,3723,27.21174562313713,65.26375925079293,0.3712199,ext
52.96948199999999,1.9230400000000001e+43,0305750501,0.6262847067333189,13004,158.34555129004102,56.86718746818542,0.44942766,ext
24.457937,0.0,0670350501,42.89608404769018,15521,246.87433346810013,127.0777878483841,0.23511745,ext
27.493677,0.0,0670020201,-0.7751409041022729,28290,335.3380242156163,64.78838083628489,0.37496132,ext
21.178117999999998,3.93671e+42,0152530101,28.235178651943432,106108,122.76840260710355,70.81424811735815,0.3947593,ext
25.251196,0.0,0301450401,25.297134244999672,179126,13.83705181809222,56.102822044832834,0.53095454,ext
26.486849,4.80004e+43,0747400139,-0.053590910722703305,48148,19.185708714896226,58.23933370075167,0.43445835,ext
22.368006,0.0,0724790934,42.89312333922293,178937,121.08060050977971,71.05617791070244,0.5108437,ext
31.093851,0.0,0724791333,42.04114216429736,71084,127.59092647250755,69.46561132573947,0.51772213,ext
33.809235,0.0,0600460233,18.449100786043235,56266,138.34713485621964,56.77230179016988,0.48602876,ext
22.71887000000001,0.0,0200080233,6.038746353657652,16966,168.1442347208747,53.27243112622,0.49784115,ext
37.180588,0.0,0200080732,6.25494505901259,28544,168.32834394138422,56.11141436295384,0.46199802,ext
29.629374,0.0,0200080733,6.1812079981170776,145803,168.49093635011488,51.67603114034591,0.52092403,ext
45.143684,0.0,0795730101,53.205821196010476,37885,173.1187888069354,97.68458196355141,0.43165773,ext
97.77334599999999,0.0,0827011101,10.578599776044475,117,187.6803245126088,121.32803044894445,0.17473249,ext
23.603659,0.0,0672160431,38.146614956882416,151818,260.4902578518021,65.53336586355272,0.5184996000000001,ext
158.24406000000005,0.0,0827020301,27.548647731379965,56,183.0770101051668,78.50782841993578,0.34052584,ext
113.59275,0.0,0827020901,21.480468465308213,74,170.99501800005066,116.78343717937878,0.1950162,ext
96.76652,0.0,0827010601,29.88895918209888,92,231.03093336204387,194.02602317901483,0.11798506,ext
91.25947,0.0,0827020101,20.96925403403532,118,330.2190235630608,142.33244738161375,0.15408935,ext
82.51836999999998,0.0,0827031401,37.29129936065824,180,215.417001656056,156.2316363625314,0.16651294,ext
73.76201999999998,0.0,0784450101,52.22560603753146,635,135.75925236627722,168.08277637683204,0.20803237,ext
76.67571,0.0,0802750101,32.831843051393946,693,152.57224726545869,91.61517232737424,0.29855186,ext
56.462875,0.0,0827021101,42.421473486098186,1136,259.27820234946165,157.5327656636773,0.17998983,ext
63.373375,3.16264e+45,0501010101,15.083309160077398,1508,129.40555266723393,85.68374966257579,0.27234572,ext
86.22533,4.24081e+43,0651790101,9.411925851169519,2190,186.6672642023588,62.96161299393361,0.3971565,ext
34.251633,0.0,0802750501,27.30263752905726,3065,240.4356684115892,134.24078065264666,0.17469849999999998,ext
86.499916,0.0,0802750101,32.92626622372658,3463,152.3325649444131,62.64373034168784,0.50335044,ext
46.989532000000004,4.7177500000000003e+42,0747390143,0.1372188316453605,4421,16.628438169936473,84.53963039224988,0.26503098,ext
35.79238,0.0,0802750201,24.07442653159864,4537,141.50700407935705,105.3202347398269,0.22598341,ext
72.22126,0.0,0804271501,52.202814085815724,4982,212.8355560996749,91.24729763768755,0.46027836,ext
48.40825,0.0,0804272501,54.217889806211176,5321,212.94415494602902,114.79823710158144,0.35742070000000004,ext
59.98676999999999,1.43041e+43,0404967001,-4.451546364058701,5542,34.15078430314041,58.65867182836553,0.43191797,ext
24.717272,4.10841e+42,0111270101,17.733144172879893,5568,328.2139736872747,100.33865404118387,0.22767924,ext
30.529417,7.57276e+42,0693010101,3.5082831315614693,6047,347.88311648071715,67.22127177188213,0.35762793,ext
33.305824,1.14528e+45,0742510701,29.054990743754296,6576,143.21319973935664,87.95785177700282,0.29901165,ext
48.05738,0.0,0827020101,21.02267955651152,9919,330.27936668447256,67.31722760478078,0.39089683,ext
75.08919499999998,1.32588e+43,0674660201,-3.5300992402969813,11885,180.4374493486646,51.03893969159117,0.5275486,ext
45.997963,0.0,0784350101,2.2555265240905147,12170,132.32210564261652,64.87397359995839,0.37463987,ext
66.80575,0.0,0804270801,52.61299847176328,12204,212.02662277061245,82.16564176277643,0.54430634,ext
27.890306,0.0,0803240301,25.77688077667514,12258,167.13691334702446,119.5620654055233,0.19719103,ext
41.65029000000001,3.08634e+43,0202770301,28.783818264985808,12376,29.45878114586833,70.24701223799639,0.4020296,ext
23.130754,0.0,0827020301,27.451267298517777,12502,183.24639050422482,130.93323999423774,0.18017215,ext
29.400548999999998,8.500080000000002e+42,0747390144,0.14713123133492967,12831,16.86172789525665,85.20107437697959,0.26245114,ext
25.952925,0.0,0747440134,-0.3999453607039786,13380,27.15246610965451,66.53002431300621,0.36172882,ext
28.48525,1.11619e+43,0677630134,-4.942331153382729,13616,32.12074640101328,76.11135533127822,0.30441907,ext
27.707247,2.08672e+43,0673000132,0.7446047844115837,13727,334.7963537181194,68.34679281605531,0.34893528,ext
39.545105,6.21585e+42,0200650101,13.190358044717081,14435,188.97642644354252,66.02387708692277,0.37892947,ext
34.358414,1.08896e+43,0110990201,1.3444405051852628,14498,186.72489252953247,65.87042997314256,0.36674014,ext
49.201508000000004,3.10522e+43,0655800501,42.94021379906695,15045,181.9290177301395,75.27385856171804,0.47012135,ext
26.669909000000004,0.0,0803951801,4.3284800004683195,15171,145.35384728454727,68.28553985500321,0.35064486,ext
22.99346,0.0,0802750301,47.97450671739646,16340,180.1950403465769,122.32056306795585,0.2758975,ext
25.63257,8.79428e+42,0722530101,49.87517334419877,17350,182.28308370406444,117.41758062366898,0.30523765,ext
34.907593,0.0,0803952801,11.222868034254224,17427,191.69319450458846,65.72091366315362,0.37748206,ext
22.017141,0.0,0148742601,42.21208463696543,17677,216.22468513484446,82.86669938041769,0.4037643,ext
44.518227,3.0366e+43,0083240201,5.989146899850861,17739,137.6852328593788,54.74355301016658,0.47838852,ext
53.884780000000006,2.65883e+43,0106061301,17.84812625109895,17843,187.86662479103472,57.30785243446235,0.47705847,ext
22.62734,3.7705300000000004e+42,0401270401,50.05815886973422,18443,122.94988956976759,129.8234216211256,0.26980698,ext
24.351152,1.35848e+43,0655346842,-0.9100761934945101,18692,333.60311206711106,84.3384280753753,0.26586705,ext
22.551064999999998,0.0,0204651101,38.96786044385134,18839,204.41693284733958,113.27040066169047,0.25182167,ext
35.42626,8.0246e+42,0763300101,35.26957287971157,19217,213.85943851414916,75.67700030514288,0.40006440000000004,ext
27.630971999999996,2.51812e+43,0148742101,51.80656214711996,19770,123.51520596486144,109.06914231657083,0.35518384,ext
35.45677,4.6341e+42,0650380601,2.7223476146221577,19981,8.705586693990142,63.633618780323786,0.38480294,ext
46.287804,1.28703e+43,0551720101,32.534802492192476,20002,16.668378005975455,63.629614084292996,0.48881105,ext
24.396917000000002,7.92471e+42,0650382001,50.201710762682076,20039,173.54690073775902,110.0648191572077,0.33512938,ext
23.832483,0.0,0803950901,31.58235359414989,20422,180.01577204506378,81.2239782913025,0.34321928,ext
34.999123,0.0,0801790601,5.383539371435993,20524,193.0890228890369,61.62606479290389,0.40396529999999997,ext
34.114334,7.19041e+43,0655380601,0.3038714536213525,20669,38.36847945288649,62.543065531440334,0.393421,ext
20.14078,0.0,0804270301,53.86768771564697,20758,212.9465001593037,130.277270360682,0.29935974,ext
40.002753999999996,0.0,0803950501,36.9675666100524,20957,232.99268138183788,73.78387392357126,0.42709354,ext
31.23114600000001,0.0,0804271401,52.846935116451995,21159,213.29680881626183,98.91784494254807,0.41920704,ext
25.7241,8.89306e+42,0202870201,9.028492030994608,21754,160.0751914460428,65.68512066924086,0.37426534,ext
28.653055,2.86889e+43,0083240201,5.962422438143553,22096,137.7358343587515,50.0244501241923,0.54656875,ext
35.82289,2.06835e+43,0725290152,-0.5643427104210136,22131,136.05037196567466,53.419282281686264,0.49185616,ext
29.705647999999997,6.28689e+42,0201900101,2.1632783745288746,22263,0.7967157259575401,61.88053158176472,0.3996159,ext
21.254393,6.281410000000001e+42,0693661701,22.39118433606401,22605,177.58734807471043,91.39687014408082,0.26516032,ext
30.468396999999996,2.6452600000000004e+43,0742830145,0.12169934447492632,22650,15.19476318309572,58.92035584809889,0.42741019999999996,ext
26.27328,0.0,0763940701,41.1948974683788,22847,210.49159280789726,115.38949079508711,0.25630835,ext
32.100677000000005,6.90427e+42,0551720101,32.365840605100004,22902,17.008959480398516,74.2119241186046,0.3922084,ext
69.810974,2.01213e+43,0720340301,1.6610575733458388,22923,131.7217829865534,49.27865228570454,0.5549158000000001,ext
38.873886,2.82495e+43,0037981201,-3.038146565002325,23069,35.903418432960294,57.40093929620116,0.44435024,ext
38.01960800000001,0.0,0212480701,42.053352760094256,23128,217.62262800132441,81.19824800266997,0.41388175,ext
31.61252,2.09926e+43,0650382401,47.023934610003366,23314,194.5046413051279,72.2069576376498,0.5555185,ext
26.95975300000001,6.17649e+42,0401920101,-1.42734476518402,23338,335.95339332471843,74.37266459114653,0.31229115,ext
34.312653000000005,0.0,0650380401,-7.98331908831312,23480,8.564333323359051,58.598563567858974,0.43666540000000004,ext
24.702017,0.0,0673000136,0.442155396217646,23701,333.67133536745985,69.9480978697693,0.33833688,ext
24.000288,1.30304e+42,0306050701,60.088732065454785,24793,158.5988049162574,187.13994992684775,0.23442878,ext
20.583174,1.05214e+43,0782420301,17.997818348299987,25911,329.6379834595769,72.2054348570282,0.34669083,ext
27.41740200000001,0.0,0722610301,23.60168691012651,25919,233.88473622494863,71.19550710318663,0.3714004,ext
27.844541999999997,6.54675e+42,0081340801,2.6447833429816807,26522,183.4665140630744,63.35301269751881,0.38709992,ext
23.039225,0.0,0803950901,31.617733782679228,26916,179.85184701492622,86.87590174847628,0.3143225,ext
20.537409,0.0,0804272501,54.06929130085707,27784,213.07521560800888,115.95214807754246,0.35098374,ext
20.064505,8.684340000000002e+43,0655570701,24.39859560064011,28360,237.66031834612326,60.257974844887485,0.472954,ext
44.213127,4.18855e+43,0673002331,-0.07396296727639405,28506,353.15129276563965,52.49370331691807,0.5045954,ext
23.832483,0.0,0801790601,5.417102374716762,28856,193.24108461168598,66.98673464135254,0.36056540000000004,ext
29.400548999999998,9.91356e+42,0204630301,0.2351444395860572,28979,218.91366286130315,59.584034380338835,0.42075622,ext
23.649424,2.4944100000000002e+42,0150620101,30.235075647395558,29138,140.28296365546572,85.5181068030447,0.31485227,ext
24.122328,1.3044600000000001e+43,0112551101,8.370506437349098,29166,192.0794372647842,68.57741233682191,0.35233262,ext
28.805605,9.74377e+42,0203170301,0.1831243190644537,29221,188.2919617308281,62.60404455047137,0.39289227,ext
24.595232,1.4583800000000004e+43,0741031301,53.969724609328864,29572,170.2369481468283,109.79876395123256,0.37652022,ext
36.189009999999996,9.24274e+42,0504101301,47.08320834948845,30194,170.84894840265991,80.05650152193766,0.4775238000000001,ext
40.063774,2.18012e+43,0303110101,-0.9424978701692712,31012,29.439702228504768,51.70040361013548,0.5161773000000001,ext
59.635909999999996,0.0,0783270201,13.381661726362307,31335,7.457699495502938,51.540183625598246,0.5402245,ext
23.17652,7.193230000000001e+42,0112190401,1.1806762045143029,31699,233.76679855657815,69.66972090914396,0.3402106,ext
25.083391,2.91408e+43,0747440136,-0.4167224202073914,31972,27.47952822901973,62.751243930247824,0.39163858,ext
30.498907,3.40059e+42,0091140401,4.830730799857873,32256,233.0007304958139,65.50685057991359,0.3711359,ext
22.337495999999998,0.0,0093640401,33.98542497592444,32275,200.03504158137642,87.65161115791216,0.32168734,ext
20.705214,2.6750000000000012e+42,0742830151,0.486654463387395,32602,14.935951479015536,62.27166250297955,0.3957943,ext
40.796013,0.0,0673150401,30.04680754539093,33209,138.98330335693166,60.9709110722406,0.50060755,ext
29.522589,9.019530000000001e+42,0504101301,47.14147085319761,33243,170.93604825315356,77.31409116184977,0.50325453,ext
62.946236,0.0,0670880401,11.666567387414133,33261,343.3834924409806,50.616258114837365,0.5496194999999999,ext
37.31788,4.7043e+42,0305920401,3.5488929828696274,33453,218.52952793475015,61.940058453262736,0.39974824,ext
23.679934,0.0,0803951001,-0.11038777608418307,33543,338.52867413077206,62.796040451530644,0.39124286,ext
27.890306,9.137130000000001e+42,0747190631,-6.131389709132455,33833,31.274518242113786,62.13376818640626,0.40013704,ext
28.36321,1.5502700000000004e+43,0556210401,50.9158095033543,33971,142.2758376230036,95.20846191148848,0.41643846,ext
22.917185,4.08362e+42,0784060801,6.0757394759848085,34453,152.71465317179909,75.01656398219438,0.31095698,ext
22.56632,0.0,0300910101,28.19293792545186,34718,217.96753554274449,75.34794218714751,0.36260054,ext
21.391687,0.0,0780291001,13.496517888420474,35492,188.84213861588486,70.22075280315221,0.3493386,ext
30.148042999999998,0.0,0795730101,53.05035033645583,35639,172.8782327206446,101.34686989965758,0.40794006,ext
30.010748,5.74127e+42,0653290201,-1.9987100517783327,35833,0.9717835544110756,58.034848766756575,0.4369953,ext
44.655525,6.1538e+43,0037980801,-3.60090999109891,36202,36.04943656344932,49.067965349698284,0.5598605,ext
29.720903000000003,4.77985e+43,0747420137,-0.4628061254047306,36665,24.020114272415697,59.04847684930559,0.42612538,ext
26.258024,5.56269e+43,0303561101,17.023595259918267,37287,134.85304660345778,63.0870122648048,0.41357848,ext
30.865026,9.649550000000001e+42,0301900501,31.95481228043351,37597,197.65887915444225,72.49913952670113,0.40251678,ext
25.647825,0.0,0103860301,8.127770414862097,37754,340.21721874866404,63.26117005103242,0.3927002,ext
22.215456,1.4606500000000002e+42,0150600101,-5.672466250894222,38471,320.770850479206,83.63030270038507,0.27032682,ext
56.584915,1.15822e+44,0066950201,17.04696982855405,38542,174.9200111500687,49.89403343605545,0.582825,ext
33.290565,1.09539e+43,0502480701,3.375017155907856,38798,215.2592956975745,57.384845529395534,0.44473615,ext
24.457937,7.11053e+42,0653810501,40.410615362786174,38935,158.06239490714003,86.73481765476936,0.3653241,ext
33.900764,1.94929e+43,0200430201,10.200973779117199,39204,331.82411642968134,54.969220565976684,0.48282263,ext
25.96818,1.84277e+42,0140960101,28.274274893770805,39839,211.84541195069,79.08253458649597,0.340258,ext
33.443115,5.842040000000001e+42,0693750401,3.4477560121724777,40250,359.18737625215874,55.12527017433513,0.47110692,ext
31.30742,1.55734e+43,0655343842,-8.677548007917618,40293,35.24350044689789,52.851104231362456,0.5081242,ext
30.956556,3.63283e+43,0112551401,37.15871855629923,40545,178.17030655283142,77.27211106334835,0.4018866,ext
29.568354,8.478790000000002e+42,0106460101,46.93433933659856,41005,145.51343316557845,91.02897712194817,0.3967668,ext
28.088621000000003,1.05922e+43,0673150201,30.09597888887428,41310,140.70258357981206,70.24147313146614,0.40933225,ext
21.590002,1.28717e+43,0747420144,0.03160166827187878,41635,22.880008913125092,63.45059056532705,0.3857261,ext
22.306986,0.0,0827020101,20.983923912272648,41986,330.3151634141005,54.58649389468064,0.5271718000000001,ext
20.934038,0.0,0035940201,36.50784548065203,42295,184.01633859655342,88.81624100424688,0.32934209999999997,ext
54.159369999999996,8.77883e+42,0401040101,-2.695869120081854,42518,226.19072812102857,49.11947858026906,0.5582271,ext
41.284172,2.34437e+43,0763911301,0.2516659739708579,42728,333.08909050154307,52.49084626766489,0.50463784,ext
46.608162,3.29073e+43,0147110101,-2.836268600945127,43624,35.354676429302195,51.15925549593783,0.52516735,ext
21.315413,2.38535e+43,0700180201,-8.497608140460349,43704,24.168628666494268,58.9177695908873,0.43412176,ext
27.905561,4.20179e+45,0305751001,0.09053596168306496,43981,1.2447065811486675,53.34765584155203,0.4927877000000001,ext
23.32907,3.219e+42,0673150101,29.76964228405653,44024,140.35291370816043,72.45745617744888,0.3903969,ext
22.123926,5.102980000000001e+42,0693661101,29.53104409286211,44154,229.637603897014,54.16654042164737,0.593801,ext
23.512129,1.82123e+43,0501540201,-0.03898149034342248,44248,217.4697926558663,59.033903688566625,0.42625162,ext
29.263253999999996,8.51388e+42,0652401001,-0.018265551965143102,44423,351.9194285084249,56.32039294955575,0.45562857,ext
23.832483,1.83989e+43,0602200301,19.432841195571395,44486,176.28338889989647,64.83207945525464,0.40593728,ext
24.000288,6.40251e+42,0677180101,-4.0070394340428575,44593,334.5318625011899,65.26416844394589,0.372448,ext
21.239138,8.10072e+42,0151400201,25.256230231160675,44962,181.82402165986943,71.08770485651803,0.37884855,ext
38.797615,3.81992e+42,0212480701,42.16871394910379,45423,217.3933504364028,74.6053524107765,0.46779186,ext
41.39096,6.79076e+43,0677610137,-3.985209844508824,45542,31.502418736909018,48.208714479793,0.5755654,ext
26.883478000000004,7.87544e+42,0012440101,-1.437877674859528,46077,14.1574955608571,60.34171090957443,0.41358128,ext
29.202234000000004,7.84453e+42,0765001101,-9.266836960216088,46088,24.2033417058523,58.81295260326027,0.43651086,ext
52.420303000000004,6.34464e+43,0650384101,9.769007659039806,46730,327.23277633609894,49.84932146187475,0.55717087,ext
