  OBSID       RA_rm                DEC_rm                 Z                     LAMBDA_CHISQ         MEM_MATCH_ID
  0312191001   135.6361470952169    60.00969172491912      0.48064655            22.017141            272082        
  0303820301   138.9440282123023    29.617254142957396     0.5428095000000001    20.278074            286486        
  0305480301   133.30137363115398   18.16628417341013      0.50881106            26.700418            342937        
  0693430401   163.18654419228915   10.589737059636263     0.5518223000000001    21.544237            359940        
  0650382401   194.50873965819352   47.04839321440205      0.35498303            68.712616            1238          
  0605391501   118.00826163336231   20.741579710231886     0.37327638            84.62356             1378          
  0747440139   27.211745623137123   -0.1121952641709063    0.3712199             63.236084            3723          
  0305750501   158.34555129004102   0.6262847067333189     0.44942766            52.96948199999999    13004         
  0670350501   246.87433346810013   42.89608404769018      0.23511745            24.457937            15521         
  0670020201   335.3380242156163    -0.7751409041022729    0.37496132            27.493677            28290         
  0152530101   122.76840260710355   28.235178651943432     0.3947593             21.178117999999998   106108        
  0301450401   13.83705181809222    25.297134244999672     0.53095454            25.251196            179126        
  0747400139   19.185708714896226   -0.053590910722703305  0.43445835            26.486849            48148         
  0724790934   121.08060050977971   42.89312333922293      0.5108437             22.368006            178937        
  0724791333   127.59092647250755   42.04114216429736      0.51772213            31.093851            71084         
  0600460233   138.34713485621964   18.449100786043235     0.48602876            33.809235            56266         
  0400270101   155.82904059126938   20.045160013262254     0.5845246999999999    24.534212            255782        
  0200080233   168.1442347208747    6.038746353657652      0.49784115            22.718870000000003   16966         
  0200080732   168.32834394138422   6.25494505901259       0.46199802            37.180588            28544         
  0200080733   168.49093635011488   6.1812079981170776     0.52092403            29.629374            145803        
  0795730101   173.1187888069354    53.205821196010476     0.43165773            45.143684            37885         
  0827011101   187.6803245126088    10.578599776044475     0.17473249            97.77334599999999    117           
  0672160431   260.4902578518021    38.146614956882416     0.5184996000000001    23.603659            151818        
  0207090101   345.78393659847404   9.047665086246727      0.517572              23.466364000000002   127629        
  0827020301   183.0770101051668    27.548647731379965     0.34052584            158.24406000000002   56            
  0827020901   170.99501800005066   21.480468465308213     0.1950162             113.59275            74            
  0827020201   179.81188821537526   49.7967863621318       0.34552494            133.62253            83            
  0827010601   231.03093336204387   29.888959182098876     0.11798506            96.76652             92            
  0827020101   330.2190235630608    20.969254034035316     0.15408935            91.25947             118           
  0827031401   215.417001656056     37.29129936065824      0.16651294            82.51836999999999    180           
  0784450101   135.75925236627722   52.22560603753146      0.20803237            73.76201999999999    635           
  0802750101   152.57224726545869   32.831843051393946     0.29855186            76.67571             693           
  0827021101   259.27820234946165   42.421473486098186     0.17998983            56.462875            1136          
  0501010101   129.40555266723393   15.083309160077398     0.27234572            63.373375            1508          
  0651790101   186.6672642023588    9.411925851169519      0.3971565             86.22533             2190          
  0827020201   180.10771649661527   49.795854362557726     0.32442644            44.579246999999995   2714          
  0802750501   240.43566841158918   27.30263752905726      0.17469849999999998   34.251633            3065          
  0802750101   152.3325649444131    32.92626622372658      0.50335044            86.499916            3463          
  0747390143   16.628438169936473   0.1372188316453605     0.26503098            46.989532000000004   4421          
  0802750201   141.50700407935705   24.074426531598636     0.22598341            35.79238             4537          
  0804271501   212.8355560996749    52.202814085815724     0.46027836            72.22126             4982          
  0804272501   212.944154946029     54.217889806211176     0.35742070000000004   48.40825             5321          
  0404967001   34.15078430314041    -4.451546364058701     0.43191797            59.98676999999999    5542          
  0111270101   328.2139736872747    17.733144172879893     0.22767924            24.717272            5568          
  0693010101   347.8831164807171    3.5082831315614693     0.35762793            30.529417            6047          
  0742510701   143.21319973935664   29.054990743754296     0.29901165            33.305824            6576          
  0827020101   330.27936668447256   21.02267955651152      0.39089683            48.05738             9919          
  0674660201   180.43744934866461   -3.5300992402969813    0.5275486             75.08919499999999    11885         
  0784350101   132.32210564261652   2.2555265240905147     0.37463987            45.997963            12170         
  0804270801   212.02662277061245   52.612998471763284     0.54430634            66.80575             12204         
  0803240301   167.13691334702446   25.77688077667514      0.19719103            27.890306            12258         
  0202770301   29.45878114586833    28.783818264985808     0.4020296             41.650290000000005   12376         
  0827020301   183.24639050422482   27.451267298517777     0.18017215            23.130754            12502         
  0747390144   16.86172789525665    0.14713123133492967    0.26245114            29.400548999999998   12831         
  0747440134   27.15246610965451    -0.3999453607039786    0.36172882            25.952925            13380         
  0677630134   32.12074640101328    -4.942331153382729     0.30441907            28.48525             13616         
  0673000132   334.7963537181194    0.7446047844115837     0.34893528            27.707247            13727         
  0200650101   188.97642644354252   13.190358044717081     0.37892947            39.545105            14435         
  0110990201   186.72489252953247   1.3444405051852628     0.36674014            34.358414            14498         
  0655800501   181.9290177301395    42.94021379906695      0.47012135            49.201508000000004   15045         
  0803951801   145.35384728454727   4.3284800004683195     0.35064486            26.669909000000004   15171         
  0802750301   180.1950403465769    47.97450671739646      0.2758975             22.99346             16340         
  0722530101   182.28308370406444   49.87517334419877      0.30523765            25.63257             17350         
  0803952801   191.69319450458846   11.222868034254224     0.37748206            34.907593            17427         
  0148742601   216.22468513484446   42.21208463696543      0.4037643             22.017141            17677         
  0083240201   137.6852328593788    5.98914689985086       0.47838852            44.518227            17739         
  0106061301   187.86662479103472   17.84812625109895      0.47705847            53.884780000000006   17843         
  0401270401   122.94988956976759   50.05815886973422      0.26980698            22.62734             18443         
  0655346842   333.60311206711106   -0.9100761934945101    0.26586705            24.351152            18692         
  0204651101   204.41693284733958   38.96786044385134      0.25182167            22.551064999999998   18839         
  0763300101   213.85943851414916   35.26957287971157      0.40006440000000004   35.42626             19217         
  0148742101   123.51520596486144   51.80656214711996      0.35518384            27.630971999999996   19770         
  0650380601   8.705586693990142    2.7223476146221577     0.38480294            35.45677             19981         
  0551720101   16.668378005975455   32.534802492192476     0.48881105            46.287804            20002         
  0650382001   173.54690073775902   50.201710762682076     0.33512938            24.396917000000002   20039         
  0803950901   180.01577204506378   31.58235359414989      0.34321928            23.832483            20422         
  0801790601   193.0890228890369    5.383539371435993      0.40396529999999997   34.999123            20524         
  0655380601   38.36847945288649    0.3038714536213525     0.393421              34.114334            20669         
  0804270301   212.9465001593037    53.86768771564697      0.29935974            20.14078             20758         
  0803950501   232.99268138183788   36.9675666100524       0.42709354            40.002753999999996   20957         
  0804271401   213.29680881626183   52.846935116451995     0.41920704            31.231146000000003   21159         
  0202870201   160.0751914460428    9.028492030994608      0.37426534            25.7241              21754         
  0083240201   137.7358343587515    5.962422438143552      0.54656875            28.653055            22096         
  0725290152   136.05037196567466   -0.5643427104210136    0.49185616            35.82289             22131         
  0201900101   0.7967157259575401   2.1632783745288746     0.3996159             29.705647999999997   22263         
  0693661701   177.58734807471043   22.39118433606401      0.26516032            21.254393            22605         
  0742830145   15.19476318309572    0.12169934447492632    0.42741019999999996   30.468396999999996   22650         
  0763940701   210.49159280789726   41.1948974683788       0.25630835            26.27328             22847         
  0551720101   17.008959480398516   32.365840605100004     0.3922084             32.100677000000005   22902         
  0720340301   131.7217829865534    1.6610575733458388     0.5549158000000001    69.810974            22923         
  0037981201   35.903418432960294   -3.038146565002325     0.44435024            38.873886            23069         
  0212480701   217.62262800132441   42.053352760094256     0.41388175            38.019608000000005   23128         
  0650382401   194.5046413051279    47.023934610003366     0.5555185             31.61252             23314         
  0401920101   335.95339332471843   -1.42734476518402      0.31229115            26.959753000000003   23338         
  0650380401   8.564333323359051    -7.98331908831312      0.43666540000000004   34.312653000000005   23480         
  0673000136   333.67133536745985   0.442155396217646      0.33833688            24.702017            23701         
  0306050701   158.5988049162574    60.088732065454785     0.23442878            24.000288            24793         
  0721900101   125.67664369309436   3.9514699703837226     0.31544545            25.251196            24867         
  0782420301   329.6379834595769    17.997818348299987     0.34669083            20.583174            25911         
  0722610301   233.88473622494863   23.60168691012651      0.3714004             27.417402000000003   25919         
  0081340801   183.46651406307438   2.6447833429816807     0.38709992            27.844541999999997   26522         
  0803950901   179.85184701492622   31.617733782679228     0.3143225             23.039225            26916         
  0804272501   213.07521560800888   54.06929130085707      0.35098374            20.537409            27784         
  0655570701   237.66031834612332   24.398595600640107     0.472954              20.064505            28360         
  0673002331   353.15129276563965   -0.07396296727639405   0.5045954             44.213127            28506         
  0801790601   193.24108461168598   5.417102374716762      0.36056540000000004   23.832483            28856         
  0204630301   218.91366286130315   0.2351444395860572     0.42075622            29.400548999999998   28979         
  0150620101   140.28296365546572   30.235075647395558     0.31485227            23.649424            29138         
  0112551101   192.0794372647842    8.370506437349098      0.35233262            24.122328            29166         
  0203170301   188.2919617308281    0.1831243190644537     0.39289227            28.805605            29221         
  0741031301   170.2369481468283    53.969724609328864     0.37652022            24.595232            29572         
  0504101301   170.84894840265991   47.08320834948845      0.47752380000000005   36.189009999999996   30194         
  0303110101   29.439702228504764   -0.9424978701692712    0.5161773000000001    40.063774            31012         
  0783270201   7.457699495502937    13.381661726362307     0.5402245             59.635909999999996   31335         
  0112190401   233.76679855657815   1.1806762045143029     0.3402106             23.17652             31699         
  0747440136   27.47952822901973    -0.4167224202073914    0.39163858            25.083391            31972         
  0091140401    233.0007304958139    4.830730799857873      0.3711359             30.498907            32256         
  0093640401    200.03504158137642   33.98542497592444      0.32168734            22.337495999999998   32275         
  0742830151   14.935951479015536   0.486654463387395      0.3957943             20.705214            32602         
  0673150401   138.98330335693166   30.04680754539093      0.50060755            40.796013            33209         
  0504101301   170.93604825315356   47.14147085319761      0.50325453            29.522589            33243         
  0670880401   343.3834924409806    11.666567387414133     0.5496194999999999    62.946236            33261         
  0305920401   218.52952793475015   3.5488929828696274     0.39974824            37.31788             33453         
  0803951001   338.52867413077206   -0.11038777608418307   0.39124286            23.679934            33543         
  0747190631   31.274518242113782   -6.1313897091324545    0.40013704            27.890306            33833         
  0556210401   142.2758376230036    50.9158095033543       0.41643846            28.36321             33971         
  0784060801   152.71465317179909   6.0757394759848085     0.31095698            22.917185            34453         
  0300910101   217.96753554274449   28.19293792545186      0.36260054            22.56632             34718         
  0111100301   117.83363855104244   18.27145210593881      0.34338647            20.827253            35272         
  0780291001   188.84213861588486   13.496517888420474     0.3493386             21.391687            35492         
  0795730101   172.8782327206446    53.05035033645583      0.40794006            30.148042999999998   35639         
  0653290201   0.9717835544110756   -1.9987100517783327    0.4369953             30.010748            35833         
  0037980801    36.04943656344932    -3.60090999109891      0.5598605             44.655525            36202         
  0747420137   24.020114272415697   -0.4628061254047306    0.42612538            29.720903000000003   36665         
  0303561101   134.85304660345778   17.023595259918267     0.41357848            26.258024            37287         
  0301900501   197.65887915444225   31.95481228043351      0.40251678            30.865026            37597         
  0103860301   340.21721874866404   8.127770414862097      0.3927002             25.647825            37754         
  0150600101   320.770850479206     -5.672466250894222     0.27032682            22.215456            38471         
  0066950201    174.9200111500687    17.04696982855405      0.582825              56.584915            38542         
  0502480701   215.2592956975745    3.375017155907856      0.44473615            33.290565            38798         
  0653810501   158.06239490714003   40.410615362786174     0.3653241             24.457937            38935         
  0200430201   331.82411642968134   10.200973779117199     0.48282263            33.900764            39204         
  0140960101   211.84541195068996   28.274274893770805     0.340258              25.96818             39839         
  0693750401   359.18737625215874   3.4477560121724777     0.47110692            33.443115            40250         
  0655343842   35.24350044689789    -8.677548007917618     0.5081242             31.30742             40293         
  0112551401   178.17030655283142   37.15871855629923      0.4018866             30.956556            40545         
  0106460101   145.51343316557845   46.93433933659856      0.3967668             29.568354            41005         
  0673150201   140.70258357981209   30.09597888887428      0.40933225            28.088621000000003   41310         
  0747420144   22.880008913125092   0.03160166827187878    0.3857261             21.590002            41635         
  0827020101   330.3151634141005    20.983923912272648     0.5271718000000001    22.306986            41986         
  0035940201    184.01633859655342   36.50784548065203      0.32934209999999997   20.934038            42295         
  0401040101   226.19072812102857   -2.695869120081854     0.5582271             54.159369999999996   42518         
  0763911301   333.08909050154307   0.2516659739708579     0.50463784            41.284172            42728         
  0147110101   35.354676429302195   -2.836268600945127     0.52516735            46.608162            43624         
  0700180201   24.168628666494268   -8.497608140460349     0.43412176            21.315413            43704         
  0305751001   1.2447065811486675   0.09053596168306496    0.49278770000000005   27.905561            43981         
  0673150101   140.35291370816043   29.769642284056534     0.3903969             23.32907             44024         
  0693661101   229.637603897014     29.53104409286211      0.593801              22.123926            44154         
  0501540201   217.4697926558663    -0.03898149034342248   0.42625162            23.512129            44248         
  0652401001   351.9194285084249    -0.018265551965143102  0.45562857            29.263253999999996   44423         
  0602200301   176.28338889989647   19.432841195571395     0.40593728            23.832483            44486         
  0677180101   334.5318625011899    -4.0070394340428575    0.372448              24.000288            44593         
  0151400201   181.82402165986943   25.256230231160675     0.37884855            21.239138            44962         
  0212480701   217.3933504364028    42.16871394910379      0.46779186            38.797615            45423         
  0677610137   31.502418736909018   -3.985209844508824     0.5755654             41.39096             45542         
  0012440101    14.1574955608571     -1.437877674859528     0.41358128            26.883478000000004   46077         
  0765001101   24.2033417058523     -9.266836960216088     0.43651086            29.202234000000004   46088         
  0650384101   327.23277633609894   9.769007659039806      0.55717087            52.420303000000004   46730         
  0502500101   348.0516664846877    18.610713731777626     0.44356564            45.891174            47108         
  0804271501   212.6434361908081    52.28844135859007      0.4571303             29.934472999999997   47200         
  0112551401   178.0190556107469    37.01010568415428      0.36740762            22.154435999999997   47416         
  0747430134   25.073773302997843   -0.3940447386502328    0.36031409999999997   21.605257            47651         
  0035940201    183.9482433800286    36.12308626738343      0.53098315            23.390089            47940         
  0502780601   224.36231339809663   -1.0271506633173606    0.55791485            42.291000000000004   48035         
  0742830151   14.851484773632855   0.4184549797702622     0.39996937            22.38326             48063         
  0781590201   120.28623579569746   35.899459613959365     0.48983243            32.222716999999996   49265         
  0780790301   201.91469268481944   43.86895769823961      0.38799140000000004   21.040823            49334         
  0784450501   16.17421405749053    25.300153913328238     0.5163622999999999    35.65509             49356         
  0205390301   208.3131517163834    63.64132202812942      0.5093521             22.825654999999998   49459         
  0504100601   189.8030650263207    9.425892636779064      0.42816877            28.210659999999997   49920         
  0603500701   250.4821055097673    39.632124018161676     0.53763974            35.304221999999996   50614         
  0151270201   117.54672676069269   50.2371591690826       0.4152774             23.222284            51293         
  0301651701   183.2488509196224    29.152463948858642     0.54378635            47.00479             51643         
  0304071801   252.10498045441867   26.96738288242355      0.54722446            25.32747             51817         
  0304071301   142.9075965272635    28.50983456177604      0.5097951000000001    43.08426             52064         
  0652010401   0.9292798175754909   -6.2059003774941015    0.5139429             27.844541999999997   52092         
  0501540201   217.48867668448392   -0.2718052721118308    0.3873446             21.559492000000002   53597         
  0504101501   206.6401198653194    64.19435924673868      0.54342586            37.897568            53832         
  0303561601   170.18837680350873   -0.3199682488529846    0.47543803            32.649857            54188         
  0724790933   120.99612449841186   42.83359428604046      0.52260995            39.590874            55137         
  0200430201   331.85522000666475   10.067537785429591     0.44944936            29.415803999999998   55271         
  0403190901   130.3026241858166    54.927333527425155     0.5038495             38.873886            55412         
  0804270501   213.69983342260085   52.481556249330254     0.52213484            37.485687            55619         
  0201010101   233.07897181349992   32.563270498668295     0.47644576            29.934472999999997   56766         
  0149880101   227.40897042036877   33.55507939852681      0.5209782000000001    20.934038            56897         
  0720252401   148.40215610341264   1.8648637779848567     0.39181513            22.734125            56924         
  0205390301   208.35887386532062   63.555376793076775     0.5454821999999999    36.509370000000004   56937         
  0677600141   38.82684052225385    -5.705558039020736     0.541882              35.48728             57400         
  0742830142   14.337505496238524   0.14065117042187894    0.50144017            26.441084000000004   57542         
  0150620101   140.39871347930966   30.29013475924397      0.570409              50.360886            57880         
  0650380401   8.560645247110955    -7.709111382427912     0.427382              35.609320000000004   60040         
  0108670201   224.23957124322075   22.207100602932712     0.48409456            31.841345            61693         
  0747420138   23.812181803569608   -0.1867613101766288    0.38587615            20.339094            61979         
  0200430201   331.8983974399343    10.15863828404876      0.44174474            23.390089            62406         
  0804270601   212.9937122428376    52.07058948174327      0.45265335            27.508932            63139         
  0304570101   195.1933707748801    59.14522587798789      0.4162804             22.337495999999998   63274         
  0677640137   31.182100790474657   -5.151957475027824     0.4124233             22.123926            63350         
  0651280101   349.1634890810559    4.077678912600429      0.305843              21.925611            63550         
  0785102301   36.23479179721518    -5.408353087463634     0.47354952            30.041258000000003   63919         
  0721740101   230.55365421317504   30.637123083997587     0.5178654             29.629374            64014         
  0411980501   200.74004245028664   48.56928143510623      0.39410385            23.420599            64468         
  0762290201   34.753137184505505   -0.5912233307047325    0.45239604            24.503702            64742         
  0152530101   122.72995578712242   28.0506887021152       0.4220710999999999    25.556295000000002   65109         
  0693661301   239.34309224324187   44.74682262449042      0.59091836            47.233612            65536         
  0058940701    193.75511992266726   27.039672988237648     0.44916147            20.949293            66047         
  0148740101   134.30583296870114   9.019253524963755      0.53943545            26.21226             66219         
  0112850101   148.85470363784634   17.594181087738995     0.46955246            29.629374            67029         
  0677600136   37.794746907277045   -5.5540334784014265    0.37685215            22.53581             67245         
  0790860101   147.2979175801438    0.5585124348580635     0.57969993            45.113174            67446         
  0728970201   117.00871931201624   50.147821875225155     0.38273709999999994   22.38326             68116         
  0741031501   192.98222143603024   54.61472225677268      0.47788805            21.361176999999998   68212         
  0556210201   1.3516447727826488   -8.921245063935578     0.43395713            29.797178000000002   68328         
  0795711401   219.9227611293626    11.946089658797787     0.43804434            21.605257            68332         
  0674360101   165.01443539447456   8.73373058209623       0.37901893            20.918782999999998   68535         
  0804271501   213.0786832233032    52.38855394786679      0.5121337             23.344324            69128         
  0110940101   204.51675973397846   27.93877700849305      0.54480696            30.041258000000003   69313         
  0671640801   188.81445119469737   21.461977320639104     0.45767984            25.48002             70051         
  0693010301   4.7197239260302695   3.5653553043738726     0.4966075             28.866625            70740         
  0744411801   10.123137554044805   -9.5070095584066       0.43757787            34.724533            70868         
  0724441001   337.92617041916014   -8.072245120931626     0.47247443            27.890306            71133         
  0690470201   125.90195847347252   22.56435548088395      0.5795616             32.588837            71645         
  0201470101   145.61250064435504   48.054130456292135     0.50346273            27.097047999999997   71747         
  0405860101   352.0497760869385    -2.116956886374205     0.44331825            27.356382            72414         
  0067340601    241.93975738973472   8.081490425767202      0.45333025            32.329506            73445         
  0673180201   140.16601774028152   1.0895503462839191     0.5319218000000001    40.002753999999996   73626         
  0504101501   206.59758605244824   64.38306114966929      0.5116890000000001    25.464766            73801         
  0677681232   31.45965811195897    -7.338835772083023     0.41164818            29.766668            73958         
  0677610132   33.05785748203485    -4.094326998356266     0.48423448            31.963385            74170         
  0060370901    235.78339806621815   53.857831750576324     0.45767194            32.024406            74803         
  0783670101   341.58308308605615   -5.632588198898118     0.5055784999999999    35.334732            75040         
  0765081001   212.91201433440048   53.5335537270445       0.42834958            24.015543            75920         
  0803950201   153.78999633593787   43.19120134295939      0.37361279999999997   22.032396            75945         
  0085030101    134.22058752512802   58.81259151123396      0.43855006            25.87665             75977         
  0763910501   35.398449418382455   -5.732462569835858     0.5013889             31.627775            76028         
  0200080233   168.26839055199318   6.381613129389009      0.38183957            22.169691            76470         
  0106060501   187.84709179769283   13.91709263826294      0.4920071             36.66192             76763         
  0693661401   259.27431254065795   23.917822396818547     0.48661962            24.885077            76915         
  0803950501   232.7638164939537    36.902102936788104     0.41779825            21.864592000000002   76938         
  0655340138   132.39814425756504   -1.923222241483418     0.49133858            31.444715000000002   77738         
  0802750101   152.5017219637576    32.922354029350394     0.5667807             34.465202000000005   78120         
  0048740101    31.782493627123298   2.7936071186729423     0.44364032            26.639398999999997   78719         
  0300890101   11.414196721731004   4.350500546737462      0.56173766            39.331534999999995   78860         
  0677640136   31.577300641787662   -5.214360328984454     0.51032484            29.019175            80098         
  0601780801   182.25651586114103   47.01514977360402      0.50194144            21.818827            80416         
  0504101401   177.10350978916168   52.44967962319375      0.44675645            23.801973            80800         
  0200020101   189.74067535230216   17.86367444733987      0.51485795            30.575182            80855         
  0203390801   357.71238830826684   20.582287740892202     0.48395273            34.480453000000004   81370         
  0111282601   206.33198678132268   0.3926152816270229     0.45223767            24.152838            81379         
  0404240101   208.75442893270963   5.163826171412401      0.52314794            31.932875            81971         
  0677610132   33.09928301787323    -4.019942756667296     0.44510242            24.595232            82317         
  0502790201   36.78718373966436    -8.964843069002436     0.4098826             21.757807            82455         
  0602200201   175.79026175476295   19.531478941230787     0.47584390000000004   22.734125            82838         
  0655571401   241.53372506451905   27.454283990045237     0.46237513            31.64303             83206         
  0411980401   42.139903155438994   -4.119509085957781     0.48107344            24.488447            83488         
  0652010401   0.6544022720800058   -6.243442832118857     0.44601709999999994   23.161264000000003   85839         
  0803951801   145.69101264498389   4.4192570747723865     0.42640442            21.544237            86793         
  0085030101    133.81943043590368   58.58768680779474      0.45156130000000005   20.293329999999997   87471         
  0677690139   30.796146781582465   -6.829374185155856     0.44629106            30.529417            88195         
  0402250201   225.37625559364525   42.49845412456017      0.43303886            21.010313            88321         
  0677610133   32.829830769624856   -4.233076724481056     0.42986897            23.634169            88478         
  0205090101   185.97452432785101   7.324354611920488      0.44220665            20.995058            88579         
  0606431201   42.47073109418901    -8.417901665772574     0.4766794             28.988665            89162         
  0083000101    113.55253551904221   43.70806475807239      0.39296696            20.567919            89715         
  0747440139   27.522654757284442   -0.18010736914219544   0.47910723            28.088621000000003   90384         
  0677650139   31.00027989527865    -5.4719933528515545    0.47177708            21.986631            91018         
  0760230301   229.05508977201725   4.306517900460728      0.50284755            28.134386            91055         
  0782530201   185.27116302666192   33.730802644065086     0.5309446             22.53581             91141         
  0025740201    201.35664975956      30.306710602926145     0.47471526            27.798777            91185         
  0554500401   119.74177568143317   23.36728986250665      0.5600779             25.96818             91385         
  0301900401   181.834094401202     28.04167904170508      0.52999127            20.04925             92055         
  0201150101   325.67165063907163   6.773906450987539      0.48743024            23.32907             92404         
  0721130101   354.8386161649932    -5.584454484852871     0.542305              40.033264            92580         
  0673150401   138.76163463619002   29.78716664615772      0.5258015             29.431059            93234         
  0025541601    21.196432248384497   3.5848926427758236     0.47930762            26.105473999999997   93992         
  0110940101   204.81894861350682   28.193813615312862     0.48428026            22.123926            94524         
  0673002332   353.22828461477934   -0.2794284496012616    0.46827236            21.590002            94774         
  0677681231   31.037084023859574   -7.368454946612671     0.49463904            23.069735            94939         
  0206400101   340.4564489868       29.795712025344468     0.47729892            23.512129            95568         
  0743900401   346.4946993113414    -4.985532004098218     0.5315159             33.473625            95743         
  0804270601   212.7937523275606    51.830188840059044     0.44973448            25.922415            95816         
  0201150101   325.5900177847988    6.8266320159460845     0.49237663            22.53581             96110         
  0106060301   187.82083936485637   13.2401625505499       0.47833842            25.769865            96269         
  0404968601   33.61918722240054    -3.4217642384509945    0.53163147            26.563124            97850         
  0110070401   118.7321695604779    21.885923403737987     0.43173462            21.269648            99227         
  0674740101   211.71795112347462   25.34235670839078      0.53474593            31.048085999999998   99413         
  0502060301   217.7285430901506    -0.7778619573597024    0.517262              28.805605            100239        
  0747390147   17.53794869583116    0.2759951544401438     0.48433727            24.137583            101645        
  0505880201   157.96149575394898   50.50819898354529      0.46484079999999994   24.702017            102499        
  0067540201    11.98902774095228    31.983619497627554     0.4440281             27.432657            102952        
  0765090801   212.38035563970647   53.837184194476535     0.55191755            20.705214            104787        
  0152530101   122.67753077218464   27.96745740215348      0.42956275            22.87142             104880        
  0783230101   251.17236760643908   26.453355906716908     0.50003               34.541472999999996   105092        
  0655380201   357.05852219266734   2.361636623760059      0.49128804            25.525785            105472        
  0111160101   203.37811703115128   50.38293339325522      0.47439572            22.47479             105993        
  0725310138   136.90919466046134   -0.06132052400039064   0.5206695             27.432657            106373        
  0033540901    248.13170383581158   37.733429065996454     0.45285365            23.832483            107019        
  0785102201   36.01449680149469    -5.2967528682165       0.5047372999999999    24.595232            107693        
  0025740201    201.3242249808061    30.373593397229424     0.5074820999999999    22.68836             108039        
  0802750101   152.60813776422575   32.9098358585842       0.515953              20.781488            109554        
  0202870201   160.2125220004312    9.068138737707127      0.53569263            30.529417            109788        
  0602340401   166.9872399849374    52.53387684257879      0.5032816             24.564722            112058        
  0553790701   120.64935733806631   39.2736658702811       0.50074685            25.357979999999998   113215        
  0504480301   220.68136786534717   -0.5394884551985474    0.46598190000000006   22.32224             114804        
  0070340501    187.0283854321995    33.48325104812344      0.5070408             30.285337            114809        
  0677590140   38.80156520768178    -5.152907625678734     0.51026106            26.502104            115192        
  0673000133   334.6056409432372    0.6213703696316567     0.42149237            20.415369000000002   115286        
  0404967601   33.678171336118034   -4.083435944298407     0.44794798            22.62734             115944        
  0803951401   191.5719484523073    26.488021747382497     0.526184              22.764635000000002   116617        
  0801891101   166.77410114399478   -1.0133900157539633    0.5022015999999999    22.108670999999998   116702        
  0763911301   333.1332691525785    0.0634407796475077     0.52539307            32.863426000000004   117788        
  0211080701   204.89125695737914   -0.4105531089001493    0.43799207            21.056078            118733        
  0761590401   250.05265822790005   46.89759815688353      0.50211763            20.613684            118932        
  0677610134   32.59773995292273    -4.06280578978476      0.58809316            33.870255            119423        
  0693460401   343.8199943743288    -7.750355274167572     0.49665794            27.036028            119521        
  0406740101   119.4799001479144    39.19694448851289      0.43548504            21.300158            119680        
  0146990101   155.63340030211197   12.98417716447581      0.50901556            24.930841            120559        
  0009650101     343.82381531191214   -2.9689697841824865    0.5015022             25.60206             120866        
  0803950101   177.3134835588941    23.159816056943978     0.51025563            23.008715            120905        
  0201860101   214.0648282766116    10.834213020762991     0.5334161000000001    26.685163            121505        
  0304570101   195.15132583518047   58.8915680910656       0.54747206            20.293329999999997   121571        
  0677630136   31.550685353096696   -5.054157814746646     0.5457327             21.681532            121648        
  0200431101   27.59195630392016    -7.5265385365782675    0.42604357            26.074965            121728        
  0553911801   34.872050539807184   -3.4246820109156486    0.53287923            25.083391            122894        
  0111290201   149.3316085452857    41.12425424878534      0.5862801999999999    24.030798            123988        
  0303110201   159.8111501476594    64.48013937046065      0.5129259             26.547869            125009        
  0081340801    183.6338888539984    2.8166218438259825     0.5150935000000001    26.258024            126216        
  0070340201    151.9707442274437    53.660683656367006     0.5300312             29.370039000000002   126261        
  0553790701   120.58587190870891   39.42138390768786      0.47438335            25.647825            126334        
  0148742401   181.48179691032138   35.36502391458222      0.50920683            28.27168             128073        
  0744220401   235.40001298975938   30.998388862375368     0.5651118             25.84614             128484        
  0747420137   23.70295766334249    -0.3875503883598017    0.5613514000000001    33.565155            128532        
  0728980201   151.96635994347062   12.752344841360769     0.48657694            23.359579999999998   129039        
  0784521101   246.6909389870647    39.301537574783886     0.49814412            20.842508            129193        
  0763050301   115.12921686791124   20.555563658952888     0.5035488             32.634605            130513        
  0041170201    150.0767841165552    25.177155554992066     0.47592959999999995   20.491644            131885        
  0742740401   26.535301361386644   19.146667564359003     0.5109902             28.820859999999996   132100        
  0302580701   326.5339926113392    4.547014165001288      0.46702242            23.100245            132259        
  0693662501   137.58438818327272   17.758629355038575     0.48343262            25.357979999999998   133927        
  0067540201    12.434613665804136   31.93591010004514      0.47723266            22.551064999999998   136045        
  0762920201   150.33546609736956   2.988126089667588      0.47303483            20.842508            136049        
  0602200201   175.90657173087018   19.612207022995264     0.55691916            28.3327              136200        
  0802200401   40.66170409675374    5.050502909842453      0.5614473000000001    25.54104             136368        
  0504100601   189.72628634545654   9.381182398328695      0.5072992000000001    21.208628            136739        
  0744411901   10.683709335548258   -9.101342370574306     0.4248241             22.825654999999998   137123        
  0021740201    197.58243140448695   27.452892608519715     0.5531783             21.971376            137814        
  0652810201   162.12167953952832   50.06560270222553      0.5778477             26.303790000000003   137826        
  0111291101   184.80162294596897   6.511721524820155      0.49141318            21.284903            137946        
  0403190901   130.47831702735056   54.86280566529243      0.5639496999999999    26.608889            138312        
  0404968601   33.5087336420186     -3.3650427773486298    0.50366247            24.457937            138781        
  0793183601   239.91361502221875   26.11240884547952      0.5724281999999999    35.79238             139551        
  0655346835   331.7328899710075    1.7602747474640421     0.5026661             27.661482            140416        
  0744413301   184.3479190727239    3.4522036198600734     0.47931623            22.886675            140647        
